candidate_id,final_score,signal_score,career_signal,skills_signal,strong_hits,medium_hits,assessment_bonus,recruiter_bonus,assessment_count,assessment_avg,assessment_max,saved_by_recruiters_30d,recruiter_response_rate,open_to_work,last_active_days,notice_period_days,years_of_experience,current_title,current_company,is_honeypot,honeypot_reason,consulting_only,exp_inflation_level,exp_inflation_gap_yrs,exp_inflation_evidence,has_degree_mismatch,has_deg_duration_anomaly,deg_duration_evidence,has_anach_institution,anach_inst_evidence,has_dur_contradiction
CAND_0074198,66.15,4.8,0,4.8,,,47.3,46.05,2,60.2,76.1,7,0.74,True,136,90,8.4,Java Developer,Zomato,False,,False,none,0.07,,False,False,,False,,False
CAND_0026960,66.13,11.0,0,11.0,,,40.62,43.65,2,49.4,64.3,10,0.68,True,31,60,9.8,Frontend Engineer,Hooli,False,,False,none,0.22,,False,True,'M.E.' at 'Chandigarh University': claimed 5 yrs (max expected 3),False,,False
CAND_0092943,66.13,4.8,0,4.8,,,46.18,35.15,1,70.3,70.3,11,0.31,True,31,120,8.6,Full Stack Developer,Globex Inc,False,,False,none,0.02,,False,False,,False,,False
CAND_0033775,66.09,15.8,0,15.8,,,55.04,55.25,2,77.3,80.6,23,0.58,True,99,120,7.3,Senior Data Engineer,Unacademy,False,,False,none,0.13,,False,True,'M.Sc' at 'Amity University': claimed 5 yrs (max expected 3); 'M.Sc' at 'Regional Technical Institute': claimed 4 yrs (max expected 3),False,,False
CAND_0088921,66.05,11.0,0,11.0,,,51.16,33.8,2,69.5,76.8,6,0.43,False,65,30,9.2,DevOps Engineer,Tech Mahindra,False,,False,none,0.2,,False,False,,False,,False
CAND_0000623,66.0,9.2,0,9.2,,,49.3,47.5,1,75.5,75.5,20,0.36,True,119,90,5.1,Java Developer,Tech Mahindra,False,,False,none,0.1,,False,False,,False,,False
CAND_0033650,65.96,6.4,0,6.4,,,51.98,58.0,3,63.3,73.3,21,0.52,True,121,120,4.2,Junior ML Engineer,Glance,False,,False,none,0.03,,False,True,'M.Tech' at 'IIT Roorkee': claimed 5 yrs (max expected 3),False,,False
CAND_0028402,65.94,10.2,0,10.2,,,55.19,45.55,4,58.5,78.9,21,0.26,False,55,30,4.8,Data Engineer,CRED,False,,False,none,0.05,,False,False,,False,,False
CAND_0069578,65.83,4.8,0,4.8,,,50.38,30.65,1,77.3,77.3,1,0.65,True,88,90,7.1,Backend Engineer,Razorpay,False,,False,none,0.02,,False,False,,False,,False
CAND_0086114,65.81,4.6,0,4.6,,,46.66,33.95,1,71.1,71.1,4,0.53,False,46,30,6.4,Frontend Engineer,Capgemini,False,,False,none,0.07,,False,False,,False,,False
CAND_0074686,65.8,26.0,0,26.0,,,44.11,33.5,3,43.2,74.1,7,0.44,True,87,120,3.1,DevOps Engineer,Swiggy,False,,False,none,0.02,,False,False,,False,,False
CAND_0096570,65.79,4.0,0,4.0,,,45.52,47.3,1,69.2,69.2,20,0.34,True,169,120,6.1,Frontend Engineer,Stark Industries,False,,False,none,0.1,,False,False,,False,,False
CAND_0003617,65.77,5.4,0,5.4,,,55.36,49.7,2,78.3,80.1,19,0.33,True,141,60,6.3,Analytics Engineer,upGrad,False,,False,none,0.05,,False,True,'M.Sc' at 'Tier-3 Engineering College': claimed 5 yrs (max expected 3),False,,False
CAND_0071977,65.76,19.6,0,19.6,,,54.46,37.8,5,54.6,63.2,14,0.46,True,47,90,3.6,Senior Data Engineer,PharmEasy,False,,False,none,0.02,,False,True,'M.Sc' at 'Thapar University': claimed 4 yrs (max expected 3),False,,False
CAND_0099825,65.74,11.4,0,11.4,,,42.34,44.0,2,55.0,61.7,13,0.4,True,111,120,5.7,Junior ML Engineer,Sarvam AI,False,,False,none,0.03,,False,False,,False,,False
CAND_0089164,65.69,5.4,0,5.4,,,51.81,47.45,4,50.6,77.9,25,0.29,True,112,90,3.1,Analytics Engineer,Acme Corp,False,,False,none,0.02,,False,False,,False,,False
CAND_0025391,65.58,8.8,0,8.8,,,52.13,54.65,3,61.0,78.6,18,0.7,True,109,60,5.3,Senior Software Engineer,Accenture,False,,False,none,0.13,,False,True,'M.E.' at 'Tier-3 Engineering College': claimed 5 yrs (max expected 3),False,,False
CAND_0008748,65.56,4.8,0,4.8,,,48.34,33.9,2,65.8,70.0,12,0.17,True,55,60,7.5,Software Engineer,Swiggy,False,,False,none,0.08,,False,True,'M.E.' at 'Generic State University': claimed 4 yrs (max expected 3),False,,False
CAND_0019410,65.54,5.4,0,5.4,,,58.69,41.45,4,70.2,73.0,10,0.69,True,145,60,4.0,Software Engineer,Flipkart,False,,False,none,0.0,,False,False,,False,,False
CAND_0038944,65.52,6.0,0,6.0,,,59.92,59.6,4,69.8,79.9,21,0.82,True,108,90,6.2,Senior Data Engineer,PhonePe,False,,False,none,0.12,,False,True,'M.Tech' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 3),False,,False
CAND_0079372,65.51,26.0,0,26.0,,,50.64,52.55,2,68.0,77.1,17,0.83,True,164,90,3.2,Full Stack Developer,Stark Industries,False,,False,none,0.03,,False,True,'B.Sc' at 'Christ University': claimed 5 yrs (max expected 4),False,,False
CAND_0008384,65.5,4.8,0,4.8,,,42.7,34.0,1,64.5,64.5,7,0.49,True,64,120,5.0,Cloud Engineer,Globex Inc,False,,False,none,0.08,,False,False,,False,,False
CAND_0081746,65.5,4.0,0,4.0,,,42.24,49.9,2,56.5,58.2,17,0.64,True,66,90,9.7,Frontend Engineer,Mphasis,False,,False,none,0.12,,False,True,'M.Sc' at 'COEP Pune': claimed 4 yrs (max expected 3),False,,False
CAND_0042464,65.48,11.0,0,11.0,,,31.78,38.7,1,46.3,46.3,8,0.64,True,42,120,6.0,Full Stack Developer,Initech,False,,False,none,0.0,,False,False,,False,,False
CAND_0041304,65.47,4.8,0,4.8,,,47.72,57.95,3,56.9,64.8,29,0.25,False,68,30,4.7,Software Engineer,Nykaa,False,,False,none,0.12,,False,False,,False,,False
CAND_0081948,65.46,19.6,0,19.6,,,32.56,42.15,1,47.6,47.6,12,0.68,False,69,30,7.3,Software Engineer,Infosys,False,,False,none,0.13,,False,False,,False,,False
CAND_0030973,65.45,4.8,0,4.8,,,37.36,32.6,1,55.6,55.6,17,0.11,True,40,60,9.1,Cloud Engineer,Stark Industries,False,,False,none,0.18,,False,False,,False,,False
CAND_0039445,65.43,11.0,0,11.0,,,45.16,39.35,1,68.6,68.6,2,0.8,False,90,30,7.6,Cloud Engineer,Swiggy,False,,False,none,0.1,,False,False,,False,,False
CAND_0056058,65.41,20.4,0,20.4,,,48.06,77.95,2,61.8,76.8,31,0.81,False,50,60,3.4,Junior ML Engineer,Wysa,False,,False,none,0.07,,False,True,'M.Tech' at 'VIT Vellore': claimed 4 yrs (max expected 3),False,,False
CAND_0089396,65.41,4.0,0,4.0,,,40.9,24.1,1,61.5,61.5,1,0.58,True,69,90,9.0,.NET Developer,Flipkart,False,,False,none,0.17,,False,False,,False,,False
CAND_0009966,65.4,0.6,0,0.6,,,59.49,48.45,5,61.5,74.4,19,0.39,False,57,90,5.6,Backend Engineer,Accenture,False,,False,none,0.1,,False,False,,False,,False
CAND_0073045,65.4,11.0,0,11.0,,,42.0,42.4,2,51.6,66.9,13,0.8,True,91,30,4.5,DevOps Engineer,Initech,False,,False,none,0.0,,False,False,,False,,False
CAND_0080745,65.35,4.8,0,4.8,,,35.04,47.25,2,40.4,54.4,20,0.51,True,92,120,6.5,DevOps Engineer,Accenture,False,,False,none,0.08,,False,False,,False,,False
CAND_0040903,65.33,0.6,0,0.6,,,56.23,28.5,4,60.7,79.8,10,0.22,True,33,90,5.8,Senior Software Engineer,Wipro,False,,False,none,0.05,,False,False,,False,,False
CAND_0090589,65.31,4.8,0,4.8,,,31.84,50.3,1,46.4,46.4,20,0.45,True,125,60,5.7,QA Engineer,Tech Mahindra,False,,False,none,0.12,,False,False,,False,,False
CAND_0079327,65.28,4.8,0,4.8,,,53.38,37.1,2,73.7,79.5,9,0.51,True,129,60,6.8,Analytics Engineer,Cognizant,False,,False,none,0.13,,False,False,,False,,False
CAND_0040192,65.22,3.8,0,3.8,,,38.54,35.6,2,50.4,52.0,6,0.35,True,125,60,7.0,Software Engineer,Paytm,False,,False,none,0.17,,False,False,,False,,False
CAND_0057655,65.18,4.8,0,4.8,,,47.78,56.45,2,66.0,67.0,16,0.71,False,39,90,4.3,Software Engineer,upGrad,False,,False,none,0.05,,False,False,,False,,False
CAND_0017259,65.15,3.2,0,3.2,,,45.76,52.1,1,69.6,69.6,26,0.31,False,43,90,5.0,Data Analyst,Razorpay,False,,False,none,0.08,,False,False,,False,,False
CAND_0057518,65.15,3.2,0,3.2,,,48.7,52.65,1,74.5,74.5,20,0.48,True,87,90,3.0,DevOps Engineer,Globex Inc,False,,False,none,0.0,,False,False,,False,,False
CAND_0005820,65.12,6.0,0,6.0,,,50.32,42.3,3,56.9,77.8,7,0.55,False,90,60,7.2,Backend Engineer,PolicyBazaar,False,,False,none,0.03,,False,False,,False,,False
CAND_0011324,65.11,11.6,0,11.6,,,59.36,36.7,5,59.2,78.3,9,0.57,False,45,120,6.1,Senior Data Engineer,Dream11,False,,False,none,0.02,,False,False,,False,,False
CAND_0038459,65.07,4.0,0,4.0,,,57.52,35.55,5,57.4,72.9,11,0.21,True,136,90,6.4,Senior Software Engineer,TCS,False,,False,none,0.07,,False,False,,False,,False
CAND_0076035,65.07,6.0,0,6.0,,,53.99,57.15,4,55.3,79.4,22,0.73,True,93,90,7.0,AI Specialist,Swiggy,False,,False,none,0.08,,False,True,'M.E.' at 'VIT Vellore': claimed 5 yrs (max expected 3),False,,False
CAND_0018539,65.04,4.0,0,4.0,,,44.1,42.25,2,59.2,62.0,11,0.65,False,32,60,7.6,Software Engineer,Pied Piper,False,,False,none,0.1,,False,False,,False,,False
CAND_0082763,65.04,0.6,0,0.6,,,46.54,37.9,2,63.4,66.0,14,0.24,True,66,90,8.2,QA Engineer,HCL,False,,False,none,0.12,,False,False,,False,,False
CAND_0000225,64.95,0.6,0,0.6,,,36.7,57.65,1,54.5,54.5,23,0.45,True,56,60,5.0,Analytics Engineer,Freshworks,False,,False,none,0.08,,False,True,'M.Tech' at 'Christ University': claimed 5 yrs (max expected 3),False,,False
CAND_0042103,64.95,0.6,0,0.6,,,38.2,52.15,2,49.5,52.0,25,0.32,True,97,60,5.9,Data Analyst,PharmEasy,False,,False,none,0.15,,False,False,,False,,False
CAND_0047205,64.91,3.2,0,3.2,,,58.63,54.25,5,57.2,78.7,18,0.75,False,68,90,6.5,Analytics Engineer,CRED,False,,False,none,0.08,,False,True,'B.Sc' at 'SRM Chennai': claimed 5 yrs (max expected 4),False,,False
CAND_0062271,64.89,4.8,0,4.8,,,47.74,32.35,1,72.9,72.9,5,0.29,True,83,90,8.0,Data Analyst,BYJU'S,False,,False,none,0.08,,False,False,,False,,False
CAND_0055300,64.86,4.8,0,4.8,,,27.64,50.65,1,39.4,39.4,21,0.62,True,46,120,6.6,Backend Engineer,Stark Industries,False,,False,none,0.18,,False,False,,False,,False
CAND_0090676,64.86,4.8,0,4.8,,,57.89,56.1,4,65.9,77.6,29,0.55,True,100,90,7.3,Analytics Engineer,Stark Industries,False,,False,none,0.05,,False,True,'M.Sc' at 'Chandigarh University': claimed 5 yrs (max expected 3),False,,False
CAND_0094197,64.84,4.8,0,4.8,,,37.24,58.3,1,55.4,55.4,24,0.64,False,149,30,6.6,Software Engineer,InMobi,False,,False,none,0.02,,False,False,,False,,False
CAND_0050915,64.82,4.8,0,4.8,,,47.86,46.15,2,65.2,68.8,21,0.23,False,35,90,7.8,Data Analyst,Stark Industries,False,,False,none,0.05,,False,False,,False,,False
CAND_0070515,64.78,15.6,0,15.6,,,29.26,32.15,1,42.1,42.1,3,0.65,True,138,30,7.4,Java Developer,Hooli,False,,False,none,0.15,,False,False,,False,,False
CAND_0056877,64.77,4.8,0,4.8,,,46.18,39.7,2,62.6,65.7,14,0.42,False,85,30,6.2,Mobile Developer,Initech,False,,False,none,0.03,,False,False,,False,,False
CAND_0034946,64.71,0.6,0,0.6,,,52.46,43.65,4,53.0,76.3,11,0.41,True,138,120,7.6,Software Engineer,Dunder Mifflin,False,,False,none,0.1,,False,False,,False,,False
CAND_0037939,64.67,15.0,0,15.0,,,40.66,39.2,1,61.1,61.1,18,0.19,True,120,90,5.6,QA Engineer,Razorpay,False,,False,none,0.1,,False,False,,False,,False
CAND_0072032,64.66,5.4,0,5.4,,,35.76,77.35,2,44.9,49.1,42,0.38,False,48,60,6.1,AI Specialist,Freshworks,False,,False,none,0.18,,False,True,'M.E.' at 'IISc Bangalore': claimed 5 yrs (max expected 3),False,,False
CAND_0062948,64.65,5.4,0,5.4,,,53.4,45.85,2,75.1,76.9,18,0.51,True,125,90,6.0,Software Engineer,HCL,False,,False,none,0.0,,False,False,,False,,False
CAND_0016565,64.61,11.4,0,11.4,,,43.86,49.35,4,44.2,50.9,24,0.27,True,128,90,7.1,Data Analyst,PolicyBazaar,False,,False,none,0.1,,False,False,,False,,False
CAND_0084867,64.6,6.0,0,6.0,,,52.29,40.8,4,58.0,65.4,9,0.68,False,84,120,7.5,Data Engineer,PhonePe,False,,False,none,0.08,,False,False,,False,,False
CAND_0036173,64.59,13.2,0,13.2,,,30.82,66.85,1,44.7,44.7,33,0.53,False,40,120,3.2,Senior Software Engineer (ML),Wysa,False,,False,none,0.03,,False,False,,False,,False
CAND_0040487,64.57,7.2,0,7.2,,,58.02,54.35,4,64.9,80.3,26,0.33,False,44,120,5.9,Analytics Engineer,Dunder Mifflin,False,,False,none,0.07,,False,False,,False,,False
CAND_0001441,64.53,0.6,0,0.6,,,58.23,41.7,5,59.2,72.8,22,0.21,True,89,90,6.2,Backend Engineer,Ola,False,,False,none,0.03,,False,True,'B.Sc' at 'Manipal Institute of Technology': claimed 5 yrs (max expected 4),False,,False
CAND_0048552,64.51,4.8,0,4.8,,,31.36,40.35,1,45.6,45.6,18,0.21,True,176,30,6.1,.NET Developer,CRED,False,,False,none,0.1,,False,False,,False,,False
CAND_0051530,64.48,4.8,0,4.8,,,36.88,32.8,2,43.2,57.9,5,0.49,True,87,60,6.4,Java Developer,Globex Inc,False,,False,none,0.07,,False,False,,False,,False
CAND_0060852,64.48,8.8,0,8.8,,,43.48,44.05,2,52.1,73.1,15,0.38,True,123,150,4.3,Cloud Engineer,Acme Corp,False,,False,none,0.05,,False,False,,False,,False
CAND_0063736,64.48,31.4,0,31.4,,,0.0,63.75,0,0,0,18,0.83,True,30,45,3.7,Data Scientist,Krutrim,False,,False,none,0.03,,False,False,,False,,False
CAND_0029366,64.41,4.8,0,4.8,,,55.44,41.5,3,69.0,79.2,8,0.75,False,68,90,6.1,Senior Data Engineer,BYJU'S,False,,False,none,0.1,,False,False,,False,,False
CAND_0037770,64.38,21.0,0,21.0,,,39.43,23.95,3,44.1,49.0,1,0.24,True,30,120,5.6,Backend Engineer,Wipro,False,,False,none,0.1,,False,False,,False,,False
CAND_0072918,64.37,11.0,0,11.0,,,34.18,35.3,1,50.3,50.3,9,0.42,True,103,60,7.1,Software Engineer,Flipkart,False,,False,none,0.1,,False,False,,False,,False
CAND_0079830,64.35,56.4,45,11.4,collaborative filtering,ranking|recommendation,52.0,72.95,3,61.2,77.6,35,0.77,False,46,120,3.6,Junior ML Engineer,BYJU'S,False,,False,none,0.02,,True,True,'M.Tech' at 'IIT Madras': claimed 4 yrs (max expected 3),False,,False
CAND_0026410,64.33,69.6,45,24.6,collaborative filtering,ranking|recommendation,0.0,60.85,0,0,0,27,0.41,False,33,60,3.2,Computer Vision Engineer,Aganitha,False,,False,none,0.03,,False,False,,False,,False
CAND_0020930,64.23,0.6,0,0.6,,,22.9,46.0,1,31.5,31.5,11,0.67,True,61,120,6.5,QA Engineer,Dunder Mifflin,False,,False,none,0.17,,False,False,,False,,False
CAND_0010000,64.22,25.2,0,25.2,,,51.99,56.85,4,55.4,69.2,28,0.31,True,103,90,3.2,AI Research Engineer,Aganitha,False,,False,none,0.03,,True,False,,False,,False
CAND_0009044,64.21,4.8,0,4.8,,,37.06,53.5,1,55.1,55.1,23,0.3,True,30,120,3.1,Senior Data Engineer,Freshworks,False,,False,none,0.02,,False,True,'M.Sc' at 'Bharati Vidyapeeth': claimed 4 yrs (max expected 3),False,,False
CAND_0004087,64.2,24.6,0,24.6,,,42.7,51.9,1,64.5,64.5,18,0.64,False,27,120,7.8,Data Engineer,HCL,False,,False,none,0.05,,False,False,,False,,False
CAND_0027468,64.2,11.0,0,11.0,,,40.9,57.3,2,48.2,68.0,20,0.79,False,67,60,5.7,Frontend Engineer,Mphasis,False,,False,none,0.12,,False,False,,False,,False
CAND_0022704,64.19,3.8,0,3.8,,,42.24,38.15,2,52.3,66.6,11,0.37,True,45,90,7.0,Analytics Engineer,Accenture,False,,False,none,0.08,,False,False,,False,,False
CAND_0032532,64.15,3.2,0,3.2,,,42.58,40.9,2,57.0,58.8,16,0.29,True,34,90,6.7,Analytics Engineer,Pied Piper,False,,False,none,0.03,,False,True,'M.Tech' at 'Anna University': claimed 5 yrs (max expected 3),False,,False
CAND_0025767,64.11,6.0,0,6.0,,,49.26,58.15,2,68.1,70.2,25,0.75,False,25,120,6.3,Software Engineer,Mindtree,False,,False,none,0.13,,False,False,,False,,False
CAND_0049539,64.11,5.4,0,5.4,,,46.18,56.05,1,70.3,70.3,16,0.84,True,148,60,8.0,Cloud Engineer,Globex Inc,False,,False,none,0.08,,False,True,'M.Tech' at 'Tier-3 Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0006121,64.08,4.8,0,4.8,,,54.06,45.1,4,56.2,77.9,14,0.5,False,77,90,5.2,Analytics Engineer,Unacademy,False,,False,none,0.03,,False,False,,False,,False
CAND_0059006,64.07,3.2,0,3.2,,,41.07,50.05,3,45.9,53.6,13,0.77,True,42,120,4.3,Backend Engineer,Globex Inc,False,,False,none,0.05,,True,False,,False,,False
CAND_0012585,64.04,0.6,0,0.6,,,50.64,58.0,4,51.9,69.4,27,0.52,False,36,60,5.4,Analytics Engineer,Hooli,False,,False,none,0.07,,False,True,'M.E.' at 'Symbiosis International': claimed 4 yrs (max expected 3),False,,False
CAND_0089025,64.03,11.0,0,11.0,,,31.18,37.85,1,45.3,45.3,9,0.29,True,81,90,5.9,.NET Developer,Pied Piper,False,,False,none,0.07,,False,False,,False,,False
CAND_0059474,64.02,4.0,0,4.0,,,49.7,27.0,2,69.2,70.2,4,0.45,True,109,120,7.5,Data Analyst,Pied Piper,False,,False,none,0.08,,False,False,,False,,False
CAND_0098461,63.96,4.8,0,4.8,,,46.46,49.1,2,58.5,75.4,15,0.71,True,60,90,3.6,DevOps Engineer,Swiggy,False,,False,none,0.02,,False,False,,False,,False
CAND_0061642,63.95,19.0,0,19.0,,,35.6,49.35,2,42.5,53.1,12,0.78,True,124,90,5.7,Cloud Engineer,Mphasis,False,,False,none,0.03,,False,False,,False,,False
CAND_0087115,63.92,4.8,0,4.8,,,37.82,37.3,2,49.0,51.0,8,0.53,True,65,60,9.5,QA Engineer,HCL,False,,False,none,0.17,,False,False,,False,,False
CAND_0080187,63.85,3.2,0,3.2,,,42.94,54.15,1,64.9,64.9,28,0.15,True,142,60,6.2,Senior Data Engineer,Swiggy,False,,False,none,0.03,,False,True,'M.E.' at 'KIIT University': claimed 5 yrs (max expected 3),False,,False
CAND_0014456,63.82,5.4,0,5.4,,,39.92,58.5,2,51.4,56.8,30,0.48,True,43,90,3.4,Software Engineer,Stark Industries,False,,False,none,0.07,,False,False,,False,,False
CAND_0076175,63.81,0.6,0,0.6,,,52.85,48.35,4,57.3,69.6,15,0.55,True,130,90,3.8,Software Engineer,Freshworks,False,,False,none,0.05,,False,False,,False,,False
CAND_0002548,63.8,4.8,0,4.8,,,37.0,50.45,1,55.0,55.0,18,0.49,True,127,90,7.0,Analytics Engineer,upGrad,False,,False,none,0.08,,False,False,,False,,False
CAND_0007994,63.8,4.8,0,4.8,,,46.3,57.7,4,47.4,56.7,16,0.77,False,54,60,6.6,Software Engineer,Razorpay,False,,False,none,0.18,,False,False,,False,,False
CAND_0073181,63.79,0.6,0,0.6,,,37.42,37.35,1,55.7,55.7,20,0.22,True,69,90,6.3,Java Developer,Hooli,False,,False,none,0.13,,False,False,,False,,False
CAND_0085078,63.78,4.8,0,4.8,,,39.46,40.3,1,59.1,59.1,11,0.41,True,126,60,6.7,Senior Software Engineer,Mindtree,False,,False,none,0.12,,False,False,,False,,False
CAND_0088332,63.74,5.4,0,5.4,,,43.36,38.8,1,65.6,65.6,10,0.35,True,38,90,3.0,Data Analyst,Nykaa,False,,False,none,0.0,,False,False,,False,,False
CAND_0037684,63.71,8.0,0,8.0,,,48.1,26.3,2,65.8,68.9,3,0.27,True,65,120,9.8,Cloud Engineer,Infosys,False,,False,none,0.13,,False,False,,False,,False
CAND_0002987,63.69,4.8,0,4.8,,,58.79,30.1,4,67.1,79.8,7,0.47,True,105,60,5.2,Senior Data Engineer,InMobi,False,,False,none,0.12,,False,False,,False,,False
CAND_0008616,63.66,11.0,0,11.0,,,40.36,63.3,1,60.6,60.6,29,0.62,False,82,90,5.5,Backend Engineer,PolicyBazaar,False,,False,none,0.08,,False,False,,False,,False
CAND_0033155,63.66,15.8,0,15.8,,,51.46,38.9,1,79.1,79.1,18,0.15,True,147,60,4.8,Backend Engineer,HCL,False,,False,none,0.13,,False,True,'M.E.' at 'Thapar University': claimed 5 yrs (max expected 3),False,,False
CAND_0026622,63.64,3.2,0,3.2,,,53.14,48.3,1,81.9,81.9,17,0.41,False,88,60,7.2,Software Engineer,TCS,False,,False,none,0.12,,False,False,,False,,False
CAND_0074673,63.6,0.6,0,0.6,,,33.94,43.15,2,40.6,48.5,10,0.65,True,81,120,8.9,QA Engineer,Capgemini,False,,False,none,0.15,,False,False,,False,,False
CAND_0019052,63.59,4.8,0,4.8,,,40.65,22.75,3,41.7,59.8,6,0.16,True,171,30,7.6,Frontend Engineer,HCL,False,,False,none,0.1,,False,False,,False,,False
CAND_0088602,63.58,3.2,0,3.2,,,29.08,57.3,1,41.8,41.8,19,0.78,True,38,90,4.8,AI Specialist,Niramai,False,,False,none,0.05,,False,False,,False,,False
CAND_0022126,63.55,16.4,0,16.4,,,55.95,26.1,4,63.0,73.7,5,0.15,True,149,90,5.0,Backend Engineer,Dunder Mifflin,False,,False,none,0.08,,False,True,'M.E.' at 'IIIT Hyderabad': claimed 4 yrs (max expected 3),False,,False
CAND_0040955,63.53,3.8,0,3.8,,,46.18,60.55,1,70.3,70.3,26,0.51,False,51,30,6.6,Junior ML Engineer,Rephrase.ai,False,,False,none,0.1,,False,True,'M.Sc' at 'NIT Surathkal': claimed 5 yrs (max expected 3),False,,False
CAND_0075285,63.53,0.6,0,0.6,,,61.73,61.2,5,63.6,81.5,27,0.68,True,127,30,2.2,Data Analyst,Razorpay,False,,False,none,0.03,,False,False,,False,,False
CAND_0070703,63.51,26.0,0,26.0,,,52.21,29.25,4,52.5,76.0,2,0.44,False,30,120,7.9,Senior Data Engineer,Wipro,False,,False,none,0.15,,False,False,,False,,False
CAND_0082447,63.48,3.8,0,3.8,,,47.53,53.15,4,50.3,57.0,15,0.61,False,73,60,5.4,Analytics Engineer,Freshworks,False,,False,none,0.07,,False,False,,False,,False
CAND_0095858,63.48,4.0,0,4.0,,,61.2,24.05,5,65.5,74.9,4,0.28,False,46,60,4.3,AI Research Engineer,Freshworks,False,,False,none,0.05,,False,False,,False,,False
CAND_0059192,63.45,4.8,0,4.8,,,36.4,72.25,1,54.0,54.0,29,0.8,True,143,60,7.2,Analytics Engineer,Mindtree,False,,False,none,0.03,,False,True,'M.E.' at 'Tier-3 Engineering College': claimed 5 yrs (max expected 3),False,,False
CAND_0048286,63.44,11.0,0,11.0,,,41.74,22.7,1,62.9,62.9,2,0.16,True,157,30,8.7,Software Engineer,Pied Piper,False,,False,none,0.12,,False,False,,False,,False
CAND_0098900,63.44,4.8,0,4.8,,,62.18,52.65,5,64.4,82.0,30,0.23,False,32,90,3.0,Data Engineer,TCS,False,,False,none,0.08,,False,False,,False,,False
CAND_0095675,63.42,3.2,0,3.2,,,53.05,45.85,4,56.3,72.7,11,0.78,False,59,150,7.8,DevOps Engineer,Infosys,False,,False,none,0.13,,False,False,,False,,False
CAND_0045783,63.39,8.8,0,8.8,,,44.64,38.05,2,60.1,63.0,3,0.59,False,34,60,7.2,Backend Engineer,Capgemini,False,,False,none,0.12,,False,False,,False,,False
CAND_0048534,63.33,21.8,0,21.8,,,56.39,68.2,5,57.1,67.7,28,0.8,False,114,60,3.4,Computer Vision Engineer,Genpact AI,False,,False,none,0.07,,False,True,'M.Sc' at 'VIT Vellore': claimed 4 yrs (max expected 3),False,,False
CAND_0058715,63.33,4.8,0,4.8,,,44.38,20.15,2,59.8,62.3,0,0.48,True,73,60,5.5,Software Engineer,Pied Piper,False,,False,none,0.08,,False,False,,False,,False
CAND_0038716,63.32,9.2,0,9.2,,,41.52,52.6,2,53.9,59.8,13,0.65,True,53,30,3.9,Data Engineer,Meesho,False,,False,none,0.07,,False,True,'M.Tech' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 3),False,,False
CAND_0060340,63.27,60.0,45,15.0,collaborative filtering,ranking|recommendation,0.0,52.95,0,0,0,23,0.54,True,27,45,6.1,Computer Vision Engineer,Wysa,False,,False,none,0.1,,False,True,'M.E.' at 'Generic State University': claimed 4 yrs (max expected 3),False,,False
CAND_0017171,63.25,3.2,0,3.2,,,38.9,41.15,2,47.4,59.7,6,0.75,True,33,30,6.7,Analytics Engineer,Meesho,False,,False,none,0.12,,False,True,'M.Sc' at 'Chandigarh University': claimed 4 yrs (max expected 3),False,,False
CAND_0092799,63.2,4.8,0,4.8,,,41.7,36.7,2,52.7,63.2,2,0.7,True,96,30,5.1,Backend Engineer,Swiggy,False,,False,none,0.02,,False,False,,False,,False
CAND_0077443,63.19,4.0,0,4.0,,,46.6,60.65,3,56.0,61.0,23,0.74,True,127,90,5.1,Data Analyst,Swiggy,False,,False,none,0.02,,False,True,'M.E.' at 'Local Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0089987,63.19,15.0,0,15.0,,,43.78,51.75,1,66.3,66.3,13,0.79,True,120,90,3.6,Analytics Engineer,Initech,False,,False,none,0.02,,False,False,,False,,False
CAND_0048210,63.17,6.0,0,6.0,,,41.38,45.5,2,52.2,62.5,18,0.3,True,101,60,4.6,Analytics Engineer,Capgemini,False,,False,none,0.02,,False,False,,False,,False
CAND_0000969,63.15,8.6,0,8.6,,,0.0,94.55,0,0,0,45,0.8,True,32,60,5.5,AI Specialist,Vedantu,False,,False,none,0.08,,False,False,,False,,False
CAND_0025358,63.15,4.8,0,4.8,,,51.17,23.55,3,62.6,70.7,0,0.23,True,92,90,6.3,Data Analyst,Zomato,False,,False,none,0.05,,False,False,,False,,False
CAND_0069155,63.13,8.0,0,8.0,,,46.46,58.4,2,61.0,70.4,21,0.77,False,82,90,5.6,Backend Engineer,PhonePe,False,,False,none,0.18,,False,True,'M.Tech' at 'SRM University': claimed 5 yrs (max expected 3),False,,False
CAND_0025467,63.1,4.8,0,4.8,,,52.34,48.55,3,60.4,80.9,21,0.52,False,55,120,5.8,Analytics Engineer,Infosys,False,,False,none,0.05,,False,False,,False,,False
CAND_0041309,63.09,5.4,0,5.4,,,38.92,45.75,1,58.2,58.2,18,0.35,True,171,150,5.8,QA Engineer,Tech Mahindra,False,,False,none,0.05,,False,False,,False,,False
CAND_0062137,63.05,6.0,0,6.0,,,38.96,48.5,2,48.6,57.5,14,0.81,False,89,30,9.3,Mobile Developer,Zomato,False,,False,none,0.13,,False,False,,False,,False
